 ,WEEK,WEIGHT,STATE,ETRO,REGION,DIVISION,OWNHOME,MARITAL,EMPLOY,HHNUM,ADULTS,KIDS1217,KIDS611,KIDS06,PARENT,AGE,AGE2,EDUC2,EDUC,INCOME,RACE,PARTYROT,PARTY,IDEOROT,IDEO,REGIST,C3A,SEX,IDENT,L1,C1,C1A,USBORN,USLIVE,RELIG,RELIGOPEN,DENOM,DENOMOPEN,BORN,JEWID,SECULAR,JDENOM,YEAR,DEMH1,DEMNHV,DATE,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q6,Q7,Q8,I_EMPLOY,I_MARITAL,I_RACE
50000272,849,1.2645,AR,5,3,7,1,3,4,2,2,,,,2,77,,3,2,1,1,1,9,1,2,1,1,2,1,1,,1,,,15,,1,,1,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,2,2,2,4,3,1
50000273,849,4,NJ,2,1,2,2,3,2,3,3,,,,2,42,,7,5,2,2,1,2,1,3,1,1,2,1,2,,,,,1,,,,1,,,,16,2,,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,2,3,2
50000274,849,1.0578,PA,1,1,2,1,3,1,3,2,1,0,0,1,61,,3,2,99,1,1,3,1,1,1,1,1,1,1,,2,,,15,,6,,1,,,,16,1,4,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,1,3,1
50000276,849,0.3453,KS,5,2,4,2,6,4,3,3,,,,2,53,,4,3,1,1,1,3,1,3,1,1,2,1,1,,2,,,8,,,,1,,,,16,1,3,161210,3,2,2,2,1,0,0,0,0,0,0,0,2,1,1,4,4,1
50000277,849,1.58,TX,2,3,7,1,9,9,9,9,,,,2,56,,5,3,4,10,2,3,2,1,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161210,3,2,2,2,1,0,0,0,0,0,0,0,1,1,2,,,5
50000278,849,1.1723,MA,3,1,1,1,3,2,4,2,2,0,0,1,51,,6,4,12,1,2,3,2,3,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161210,1,3,2,2,1,0,0,0,0,0,0,0,2,2,1,2,3,1
50000281,849,3.4867,MI,3,2,3,1,3,3,2,2,,,,2,78,,3,2,99,1,2,8,2,3,1,1,2,1,2,,,,,15,,5,,1,,,,16,1,9,161210,4,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000282,849,0.3008,KY,5,3,6,2,6,7,1,1,,,,2,53,,98,9,1,1,2,1,1,2,1,1,1,1,1,,1,,,22,,7,,2,,,,16,1,3,161210,1,2,2,2,1,0,0,0,0,0,0,0,2,2,1,6,4,1
50000284,849,0.3064,DC,1,3,5,1,5,3,1,1,,,,2,80,,8,5,7,1,2,2,1,5,1,1,2,1,1,,1,,,96,,,,,2,,,16,1,3,161210,1,2,2,2,1,1,0,0,0,0,0,0,2,2,1,3,5,1
50000285,849,0.8133,MD,2,3,5,1,3,1,4,2,0,1,1,1,44,,8,5,13,3,1,1,2,2,1,1,1,1,1,,1,3,43,90,,,,,2,2,,16,1,1,161210,1,1,2,2,1,0,0,0,0,0,0,0,3,1,2,1,3,3
50000286,849,0.4061,ND,1,2,4,1,3,1,2,2,,,,2,52,,6,4,6,1,2,3,1,3,1,1,2,1,1,,2,,,2,,,,,,,,16,1,1,161210,3,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,3,1
50000287,849,0.2576,IA,5,2,4,1,5,3,1,1,,,,2,90,,5,3,5,1,1,3,2,4,1,1,2,1,1,,8,,,15,,3,,1,,,,16,1,3,161210,1,2,1,2,1,0,0,0,0,0,0,0,2,1,1,3,5,1
50000288,849,2.3675,IN,1,2,3,1,3,3,2,2,,,,2,73,,8,5,6,1,1,3,1,2,1,1,1,1,2,,,,,15,,4,,1,,,,16,1,4,161210,4,2,2,2,0,0,0,0,0,0,1,0,,2,2,3,3,1
50000289,849,0.9529,OH,1,2,3,1,3,1,2,2,,,,2,62,,6,4,98,1,1,3,1,2,1,1,1,1,1,,1,,,15,,3,,1,,,,16,1,1,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,3,1
50000290,849,0.6006,TX,3,3,7,2,1,6,1,1,,,,2,43,,8,5,1,1,2,1,2,4,1,1,1,1,2,,,,,12,,,,,,,,16,2,,161210,1,1,1,2,1,1,0,0,0,0,0,0,3,3,1,6,1,1
50000291,849,0.6533,GA,5,3,5,1,3,3,2,2,,,,2,74,,4,3,6,1,2,3,2,1,1,99,1,1,1,,1,,,1,,,,1,,,,16,1,1,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000293,849,0.4737,PA,1,1,2,2,1,1,2,2,,,,2,55,,6,4,6,2,2,9,1,9,1,2,2,1,1,,1,,,22,christ believer,97,,8,,,,16,1,1,161210,2,2,2,2,0,0,0,0,0,1,0,0,,1,9,1,1,2
50000294,849,2.2882,GA,5,3,5,2,5,3,2,2,,,,2,67,,1,1,1,2,1,3,2,4,2,1,2,1,2,,,,,6,,,,1,,,,16,1,3,161210,3,2,2,2,1,0,0,0,0,0,0,0,2,1,1,3,5,2
50000296,849,1.3775,TX,1,3,7,2,3,6,3,3,,,,2,56,,5,3,7,1,2,1,1,2,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161210,1,2,2,2,1,1,0,0,0,0,0,0,1,1,2,6,3,1
50000298,849,0.8359,CA,4,4,9,2,3,3,5,3,0,0,2,2,65,,1,1,98,5,2,8,2,8,2,1,2,3,1,,8,3,15,2,,,,,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,3,3,9,3,3,3
50000299,849,1.8446,NC,2,3,5,1,3,4,3,2,1,0,0,1,55,,3,2,4,1,1,2,1,5,1,1,2,1,1,,1,,,1,,,,1,,,,16,1,1,161210,1,1,1,2,1,0,0,0,0,0,0,0,1,1,1,4,3,1
50000300,849,1.4605,NJ,4,1,2,1,3,4,3,3,,,,2,56,,3,2,12,1,1,1,2,4,1,1,2,1,1,,3,,,2,,,,,,,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,2,2,9,4,3,1
50000301,849,0.5788,GA,3,3,5,2,6,5,3,3,,,,2,50,,3,2,7,2,1,3,2,2,1,1,1,1,1,,2,,,22,,2,,1,,,,16,2,,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,5,4,2
50000302,849,0.7587,GA,1,3,5,2,6,7,2,2,,,,2,57,,1,1,2,1,1,1,2,5,2,0,1,1,1,,1,,,1,,,,1,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,1,1,2,6,4,1
50000303,849,0.3914,NY,3,1,2,2,4,7,1,1,,,,2,49,,4,3,1,1,1,3,2,2,2,1,1,1,1,,2,,,90,,,,,2,2,,16,1,3,161210,1,2,2,2,1,0,0,0,0,0,0,0,3,3,2,6,4,1
50000304,849,1.1045,MN,1,2,4,8,5,3,4,4,,,,2,85,,5,3,1,1,1,2,1,5,1,99,2,1,1,,0,,,15,,3,,1,,,,16,1,2,161210,1,2,2,2,1,0,0,0,0,0,0,0,2,2,1,3,5,1
50000306,849,0.5866,IN,1,2,3,1,6,1,3,3,,,,2,50,,6,4,12,1,2,1,2,2,1,1,2,1,1,,1,,,90,,,,,2,1,,16,1,1,161210,2,1,1,2,1,0,0,0,0,0,0,0,1,1,2,1,4,1
50000307,849,0.5439,NY,1,1,2,2,1,1,1,1,,,,2,44,,8,5,12,10,2,2,1,5,1,1,2,1,1,,1,,,90,,,,,1,2,5,16,1,1,161210,1,1,1,1,0,0,0,0,0,1,0,0,,4,1,1,1,5
50000308,849,0.8172,MD,3,3,5,1,3,1,3,3,,,,2,57,,5,3,12,1,2,2,1,2,1,2,1,1,1,,1,,,90,,,,,2,2,,16,1,1,161210,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,3,1
50000309,849,1.0731,MA,1,1,1,2,1,5,2,1,1,0,0,2,22,,3,2,4,6,2,3,2,3,1,1,2,1,1,,1,,,96,,,,,2,,,16,1,5,161210,2,2,2,2,0,0,0,0,0,1,0,0,,3,1,5,1,4
50000310,849,1.0162,MN,5,2,4,1,3,1,4,2,1,1,0,1,36,,5,3,99,1,2,3,2,2,1,1,2,1,1,,1,,,99,,,,,,,,16,1,1,161210,4,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000311,849,1.258,PA,1,1,2,1,3,1,3,3,,,,2,38,,6,4,7,1,2,3,2,3,1,0,1,1,1,,1,,,2,,,,,,,,16,1,1,161210,3,2,2,2,1,0,0,0,0,0,0,0,3,2,2,1,3,1
50000312,849,1.6891,NH,3,1,1,1,3,6,3,3,,,,2,63,,4,3,6,1,2,3,2,4,1,1,2,1,1,,1,,,90,,,,,2,1,,16,2,,161210,1,2,1,2,1,0,0,0,0,0,0,0,2,2,2,6,3,1
50000313,849,1.4256,TX,1,3,7,1,6,7,1,1,,,,2,69,,3,2,1,5,2,2,1,3,1,1,2,1,2,,,1,,23,,,,2,,,,16,1,3,161210,4,1,1,1,0,0,0,0,0,0,1,0,,3,2,6,4,3
50000314,849,2.338,TX,2,3,7,1,3,1,3,2,1,0,0,1,43,,3,2,7,2,2,2,1,3,1,1,2,1,1,,1,,,1,,,,2,,,,16,1,1,161210,4,2,2,2,1,0,0,0,0,0,0,0,3,3,1,1,3,2
50000315,849,0.7523,TX,1,3,7,2,5,7,1,1,,,,2,56,,3,2,1,1,2,1,2,2,1,1,2,1,1,,1,,,15,,1,,1,,,,16,1,3,161210,2,2,1,2,1,0,0,0,0,0,0,0,1,1,2,6,5,1
50000316,849,0.8156,LA,1,3,7,2,6,6,1,1,,,,2,67,,4,3,9,1,1,2,1,5,2,1,2,1,2,,,,,90,,,,,2,2,,16,1,3,161210,4,2,1,1,1,0,0,0,0,0,0,0,3,3,9,6,4,1
50000317,849,0.5611,FL,2,3,5,1,1,1,1,1,,,,2,63,,4,3,6,1,1,2,1,4,1,1,2,1,1,,1,,,15,,1,,2,,,,16,1,1,161210,4,2,2,2,1,0,0,0,0,0,0,0,3,3,2,1,1,1
50000319,849,0.6883,GA,5,3,5,1,3,3,2,2,,,,2,74,,4,3,99,1,2,3,1,1,1,1,2,1,1,,1,,,15,,1,,1,,,,16,1,3,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000320,849,0.5881,FL,2,3,5,1,6,1,3,3,,,,2,49,,8,5,7,3,1,1,1,4,1,1,1,1,1,,1,3,40,22,,97,Christian,2,,,,16,1,2,161210,2,2,2,2,1,0,0,0,0,0,0,0,2,3,1,1,4,3
50000321,849,0.5933,MO,5,2,4,1,3,1,5,5,,,,2,56,,6,4,99,1,1,3,2,3,1,4,2,1,1,,9,,,10,,,,,,,,16,1,1,161210,1,2,2,1,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000323,849,0.3873,GA,3,3,5,1,3,3,2,2,,,,2,72,,8,5,12,1,1,1,2,2,1,1,1,1,1,,2,,,2,,,,,,,,16,1,2,161210,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,1
50000325,849,0.2897,GA,1,3,5,2,6,7,2,2,,,,2,75,,5,3,1,2,1,2,1,1,1,2,2,1,1,,2,,,1,,,,9,,,,16,1,3,161210,2,1,1,2,0,0,0,0,0,0,1,0,,1,1,6,4,2
50000326,849,1.9306,WI,1,2,3,1,9,9,2,2,,,,2,68,,8,5,99,99,1,3,2,3,1,0,2,1,2,,,,,99,,,,,,,,16,1,3,161210,1,2,2,2,1,1,1,1,1,0,0,0,2,2,9,,,
50000327,849,0.5715,KY,1,3,6,1,3,3,2,2,,,,2,67,,6,4,9,1,1,2,2,5,1,1,1,1,1,,1,,,25,,,,2,,,,16,1,1,161210,1,2,1,2,1,0,0,0,0,0,0,0,3,2,1,3,3,1
50000328,849,0.6719,VA,3,3,5,1,3,1,2,2,,,,2,52,,8,5,12,1,1,3,1,2,1,2,2,1,1,,1,,,10,,,,,,,,16,1,1,161210,1,1,2,1,1,0,0,0,0,0,0,0,2,3,2,1,3,1
50000329,849,0.6064,SC,3,3,5,2,3,3,2,2,,,,2,54,,6,4,7,1,2,1,1,2,1,1,2,1,1,,2,,,2,,,,,,,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000331,849,0.25,DE,5,3,5,1,6,3,1,1,,,,2,80,,6,4,6,1,2,2,1,5,1,2,2,1,1,,1,,,96,,,,,2,,,16,1,3,161210,3,3,2,2,1,0,0,0,0,0,0,0,3,3,2,3,4,1
50000333,849,0.994,VA,5,3,5,1,3,3,2,2,,,,2,72,,3,2,99,1,2,2,2,9,1,1,2,1,1,,1,,,1,,,,1,,,,16,1,3,161210,3,2,2,2,1,0,0,0,0,0,0,0,2,1,1,3,3,1
50000334,849,0.8489,VA,3,3,5,2,6,3,2,2,,,,2,46,,2,1,1,7,1,3,2,4,1,1,1,1,1,,1,,,1,,,,2,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,2,3,1,3,4,5
50000335,849,0.8101,GA,5,3,5,1,1,6,6,2,2,2,0,2,19,,4,3,1,2,1,2,1,3,2,1,2,1,1,,1,,,22,,11,,1,,,,16,1,3,161210,2,2,2,2,1,0,0,0,0,0,0,0,1,3,2,6,1,2
50000336,849,0.2693,FL,2,3,5,1,6,3,2,2,,,,2,74,,6,4,99,1,2,3,2,3,1,2,1,1,1,,9,,,15,,99,,2,,,,16,1,8,161210,1,2,2,2,1,0,0,0,0,0,0,0,3,2,2,3,4,1
50000338,849,0.715,FL,2,3,5,2,5,6,2,1,1,0,0,1,36,,5,3,2,1,1,3,2,4,1,1,2,1,1,,1,,,22,,1,,1,,,,16,2,,161210,3,1,2,2,1,0,0,0,0,0,0,0,1,3,2,6,5,1
50000339,849,1.9171,MD,3,3,5,1,3,1,5,4,1,0,0,1,44,,4,3,7,1,2,1,1,2,1,1,2,1,1,,1,,,22,,1,,1,,,,16,1,1,161210,2,2,1,2,1,0,0,0,0,0,0,0,1,3,2,1,3,1
50000340,849,1.0116,IL,2,2,3,1,5,3,1,1,,,,2,80,,3,2,99,1,2,3,1,3,1,1,2,1,2,,,,,15,,3,,1,,,,16,1,1,161210,3,1,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,1
50000341,849,1.7172,SC,1,3,5,1,3,4,2,2,,,,2,51,,3,2,6,2,1,2,2,3,1,1,2,1,1,,1,,,22,,5,,1,,,,16,1,2,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,4,3,2
50000342,849,0.7913,RI,5,1,1,1,3,3,3,3,,,,2,65,,3,2,1,1,1,3,1,4,1,2,1,1,1,,2,,,90,,,,,2,2,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,3,3,2,3,3,1
50000343,849,2.1086,NY,4,1,2,1,3,4,3,2,1,0,0,1,53,,3,2,5,1,1,1,2,2,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,1,161210,1,2,2,2,1,0,0,0,0,0,0,0,3,3,2,4,3,1
50000344,849,1.1028,LA,2,3,7,1,3,1,2,2,,,,2,73,,3,2,6,1,1,1,2,2,1,1,1,1,1,,1,,,15,,1,,1,,,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000345,849,0.7074,NY,3,1,2,1,3,1,5,2,1,1,1,1,54,,4,3,12,5,2,2,1,4,1,6,1,1,1,,1,1,,2,,,,,,,,16,1,2,161210,1,2,2,2,1,0,1,0,0,0,0,0,3,2,1,1,3,3
50000346,849,0.25,GA,5,3,5,1,6,3,1,1,,,,2,84,,8,5,2,1,2,1,1,2,1,1,1,1,1,,1,,,15,,6,,2,,,,16,1,4,161210,3,3,2,2,1,0,0,0,0,0,0,0,2,2,1,3,4,1
50000347,849,0.5072,NY,2,1,2,2,6,1,1,1,,,,2,64,,4,3,5,1,2,3,1,3,1,1,1,1,1,,1,,,8,,,,2,,,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,4,1
50000348,849,0.25,FL,1,3,5,2,6,3,1,1,,,,2,70,,8,5,3,1,2,2,1,4,1,2,2,1,1,,1,,,22,,2,,1,,,,16,1,3,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,4,1
50000349,849,0.6391,NJ,4,1,2,1,3,1,2,2,,,,2,62,,8,5,13,1,2,2,1,3,1,4,2,1,1,,1,,,90,,,,,2,2,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,3,2,1,1,3,1
50000350,849,0.5129,PA,1,1,2,1,1,3,1,1,,,,2,60,,8,5,99,1,2,2,2,5,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161210,3,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,1,1
50000351,849,1.1089,WI,1,2,3,1,3,1,5,2,1,1,1,1,42,,6,4,14,1,2,3,2,3,1,1,2,1,1,,1,,,15,,3,,2,,,,16,1,1,161210,1,1,2,2,1,0,0,0,0,0,0,0,2,2,1,1,3,1
50000352,849,0.8178,MI,3,2,3,1,3,3,2,2,,,,2,99,3,7,5,99,99,1,9,1,8,1,1,2,1,1,,1,,,99,,,,,,,,16,1,2,161210,4,2,2,2,0,0,0,0,0,1,0,0,,3,2,3,3,
50000353,849,0.7503,NC,2,3,5,1,3,1,2,2,,,,2,59,,6,4,12,1,1,3,1,3,1,1,1,1,1,,1,,,15,,4,,2,,,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,3,3,1,1,3,1
50000354,849,0.607,KS,3,2,4,1,3,4,4,2,0,0,2,1,40,,6,4,7,1,1,2,1,5,1,3,2,1,1,,1,,,15,,2,,2,,,,16,1,1,161210,1,1,2,1,1,0,0,0,0,0,0,0,2,2,1,4,3,1
50000355,849,0.8144,CA,3,4,9,1,3,1,3,3,,,,2,61,,6,4,14,1,1,2,2,3,1,1,1,1,1,,1,,,2,,,,,,,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,2,1,2,1,3,1
50000356,849,0.2801,CA,5,4,9,1,3,3,2,2,,,,2,67,,6,4,99,1,1,1,2,3,1,1,2,1,1,,2,,,99,,,,,,,,16,1,2,161210,3,2,2,2,1,0,0,0,0,0,0,0,3,3,9,3,3,1
50000357,849,0.3544,UT,5,4,8,1,3,3,2,2,,,,2,75,,5,3,6,1,1,1,1,1,1,1,1,1,1,,2,,,10,,,,,,,,16,1,1,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000360,849,0.4604,AZ,1,4,8,1,3,1,3,3,,,,2,53,,8,5,7,5,2,2,2,4,1,4,2,1,1,,3,1,,15,,5,,2,,,,16,1,1,161210,1,2,2,2,1,0,0,0,0,0,0,0,2,2,1,1,3,3
50000361,849,0.7662,NJ,3,1,2,2,1,1,3,2,1,0,0,1,44,,3,2,99,2,2,2,2,2,1,2,2,1,1,,2,,,11,,,,,,,,16,1,1,161210,4,1,2,2,0,0,0,0,0,0,1,0,,3,1,1,1,2
50000362,849,0.3489,WY,5,4,8,1,3,1,2,2,,,,2,67,,5,3,7,1,2,1,1,1,1,1,2,1,1,,2,,,25,,,,2,,,,16,1,3,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000363,849,2.3309,NC,3,3,5,8,4,1,3,2,0,1,0,2,57,,3,2,99,2,2,3,2,1,2,0,1,1,2,,,,,13,,,,2,,,,16,2,,161210,2,2,2,2,1,0,0,0,0,0,0,0,3,1,2,1,4,2
50000364,849,2.1384,UT,2,4,8,1,1,6,5,3,2,0,0,2,19,,3,2,98,1,2,8,1,8,1,1,1,1,1,,0,,,10,,,,,,,,16,1,5,161210,2,2,2,2,1,0,0,0,0,0,0,0,1,1,9,6,1,1
50000365,849,0.4127,KY,1,3,6,1,5,3,2,1,1,0,0,2,65,,5,3,4,1,2,2,1,3,1,1,2,1,1,,1,,,1,,,,1,,,,16,1,3,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,1
50000366,849,0.5232,WV,1,3,5,1,3,1,2,2,,,,2,63,,8,5,12,1,2,2,1,5,1,3,2,1,1,,1,,,90,,,,,2,1,,16,1,2,161210,1,2,2,2,1,0,0,0,0,0,0,0,3,1,1,1,3,1
50000367,849,0.5636,WI,5,2,3,1,1,1,3,3,,,,2,48,,6,4,6,1,1,3,2,2,1,99,1,1,1,,1,,,2,,,,,,,,16,1,9,161210,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,1,1
50000368,849,0.8552,NY,2,1,2,1,3,2,2,2,,,,2,69,,8,5,99,1,1,2,1,4,1,1,2,1,1,,1,,,15,,8,,2,,,,16,1,1,161210,2,1,2,2,0,1,1,0,0,0,0,0,1,1,1,2,3,1
50000369,849,0.5865,IL,5,2,3,1,3,2,2,2,,,,2,70,,4,3,2,1,1,1,1,4,1,1,2,1,1,,1,,,2,,,,,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,2,1,2,2,3,1
50000370,849,1.2782,MS,1,3,6,2,3,6,4,3,0,0,1,1,31,,3,2,1,2,1,3,2,3,2,2,1,1,1,,1,,,22,,1,,8,,,,16,2,,161210,2,9,2,2,1,0,0,0,0,0,0,0,1,2,1,6,3,2
50000371,849,1.4273,PA,5,1,2,2,3,1,4,2,1,1,0,1,48,,3,2,4,1,1,2,2,2,1,1,1,1,1,,1,,,15,,98,,1,,,,16,1,2,161210,4,2,2,2,1,0,0,0,0,0,0,0,2,2,1,1,3,1
50000372,849,1.3757,NJ,2,1,2,1,3,1,5,2,2,1,0,1,42,,8,5,14,1,1,2,1,4,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161210,1,2,2,2,1,1,0,0,0,0,0,0,2,1,1,1,3,1
50000374,849,0.542,NY,5,1,2,1,3,7,9,9,,,,2,52,,99,9,99,1,1,3,1,9,9,1,1,1,1,,4,,,22,,7,,9,,,,16,1,3,161210,2,2,2,2,1,0,1,0,0,0,0,0,1,9,9,6,3,1
50000375,849,0.5252,GA,3,3,5,1,4,7,2,1,0,1,0,1,60,,5,3,1,1,2,3,1,8,1,0,2,1,1,,1,,,90,,,,,2,1,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,3,4,2,6,4,1
50000376,849,0.5959,NC,1,3,5,1,5,3,1,1,,,,2,79,,3,2,3,1,2,1,1,3,1,1,2,1,1,,1,,,15,,3,,1,,,,16,1,3,161210,2,3,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,1
50000377,849,0.9042,KY,5,3,6,1,5,3,1,1,,,,2,78,,1,1,1,1,2,2,2,4,1,1,2,1,2,,,,,1,,,,1,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,2,3,2,3,5,1
50000378,849,0.6463,TX,5,3,7,1,5,3,1,1,,,,2,65,,4,3,2,1,1,3,2,3,2,1,2,1,2,,,,,90,,,,,2,2,,16,1,3,161210,1,1,1,2,0,0,0,0,0,0,1,0,,3,2,3,5,1
50000379,849,0.5392,CA,2,4,9,1,3,1,3,3,,,,2,58,,6,4,12,3,1,1,1,3,1,1,1,1,1,,2,1,,2,,,,,,,,16,1,1,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,1,3,3
50000380,849,1.1263,WV,5,3,5,1,3,1,7,5,2,0,0,1,50,,8,5,14,5,2,1,2,1,1,1,2,1,1,,1,1,,2,,,,,,,,16,1,1,161211,1,2,2,2,1,0,0,0,0,0,0,0,2,1,1,1,3,3
50000381,849,0.5252,VA,5,3,5,1,5,3,1,1,,,,2,64,,5,3,99,1,2,3,1,1,1,1,2,1,1,,1,,,1,,,,8,,,,16,1,3,161211,2,2,2,2,1,0,0,0,0,0,0,0,2,1,2,3,5,1
50000383,849,1.426,CA,2,4,9,2,3,2,3,3,,,,2,30,,3,2,2,4,2,1,1,3,1,2,2,3,1,,1,3,10,2,,,,,,,,16,1,3,161211,3,2,2,2,1,0,0,0,0,0,0,0,1,2,2,2,3,3
50000384,849,0.3799,NC,1,3,5,1,6,1,1,1,,,,2,41,,8,5,6,2,2,3,2,3,1,1,1,1,1,,1,,,2,,,,,,,,16,1,1,161211,1,2,2,2,1,0,0,0,0,0,0,0,1,3,1,1,4,2
50000386,849,1.2251,NC,2,3,5,2,3,4,2,2,,,,2,75,,1,1,1,1,1,2,2,3,2,1,2,1,1,,1,,,25,,,,2,,,,16,1,3,161211,4,1,2,1,1,0,0,0,0,0,0,0,1,3,2,4,3,1
50000388,849,1.501,NJ,2,1,2,1,3,1,6,6,,,,2,25,,8,5,6,2,1,2,1,3,1,7,2,1,1,,1,,,16,,,,1,,,,16,1,1,161211,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,3,2
50000389,849,1.261,NY,1,1,2,2,1,4,1,1,,,,2,54,,4,3,2,2,1,2,2,3,1,1,2,1,2,,,,,1,,,,1,,,,16,1,3,161211,2,2,2,2,1,0,0,0,0,0,0,0,2,1,1,4,1,2
50000390,849,0.6685,PA,3,1,2,1,3,3,4,3,1,0,0,1,67,,5,3,5,1,1,1,1,2,1,3,1,1,1,,1,,,15,,3,,2,,,,16,1,1,161211,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,1
50000391,849,0.3313,FL,1,3,5,1,5,3,2,2,,,,2,91,,6,4,1,1,1,3,2,3,1,2,2,1,1,,1,,,15,,6,,2,,,,16,1,3,161211,1,2,2,2,1,0,0,0,0,0,0,0,2,3,2,3,5,1
50000392,849,0.4,VA,5,3,5,1,3,1,5,4,1,0,0,2,67,,6,4,4,2,1,2,1,9,1,1,2,1,1,,2,,,1,,,,1,,,,16,1,1,161211,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,3,2
50000393,849,1.0024,VT,3,1,1,1,3,3,2,2,,,,2,70,,3,2,98,1,1,1,2,1,1,1,1,1,1,,1,,,90,,,,,2,2,,16,1,3,161211,1,2,2,2,1,0,0,0,0,0,0,0,9,9,9,3,3,1
50000394,849,0.9651,WV,5,3,5,8,1,3,1,1,,,,2,74,,3,2,99,1,2,0,1,8,2,1,1,1,2,,,,,6,,,,2,,,,16,1,3,161211,3,2,2,2,0,0,0,0,0,0,1,0,,9,2,3,1,1
50000396,849,1.1563,SD,5,2,4,1,3,2,3,2,1,0,0,1,54,,3,2,12,1,2,1,1,2,1,1,2,1,1,,1,,,25,,,,2,,,,16,1,2,161211,2,2,2,2,1,0,0,0,0,0,0,0,1,1,9,2,3,1
50000399,849,0.5609,NM,5,4,8,1,3,3,2,2,,,,2,73,,5,3,4,1,2,1,1,1,1,1,1,1,1,,1,,,26,,,,2,,,,16,1,3,161211,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,1
50000400,849,0.8299,TX,3,3,7,1,3,1,5,3,0,1,1,1,36,,7,5,14,6,2,2,2,3,1,3,2,1,1,,1,,,21,,,,,,,,16,1,1,161211,1,2,2,2,1,0,0,0,0,0,0,0,3,4,9,1,3,4
50000401,849,2.1925,NV,1,4,8,1,3,6,6,4,0,0,2,1,26,,3,2,1,6,2,2,1,3,1,1,2,1,1,,1,,,20,,,,,,,,16,1,3,161211,2,2,2,2,1,0,0,0,0,0,0,0,2,2,1,6,3,4
50000402,849,0.4681,PA,3,1,2,1,3,3,2,2,,,,2,78,,6,4,12,1,2,1,2,2,1,3,2,1,1,,1,,,15,,4,,2,,,,16,1,3,161211,1,2,1,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000403,849,0.2668,HI,2,4,9,1,5,3,2,2,,,,2,86,,5,3,4,8,2,3,1,1,1,1,2,1,1,,6,,,10,,,,,,,,16,1,1,161211,1,2,1,2,1,0,0,0,0,0,0,0,1,1,1,3,5,4
